source_kind,path,relative_path,extension,size_bytes,sha256,readable,extractor,text_path,chars,status,notes
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/5. Aug-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/5. Aug-24.XLS,.xls,26112,c4e48e17707d806db6567946dd8f0bc4f867653ceedfc8484e9b66e278f15929,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_5._Aug-24.XLS.bbe97eb69c.txt,4526,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/6. September-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/6. September-24.XLS,.xls,23552,2242c4f636d1c73a48db59b08b88287b3fc416a7faad04229dc3c1fe373054a7,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_6._September-24.XLS.8f17c154b0.txt,2747,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/7. October-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/7. October-24.XLS,.xls,22016,9bb3606499769a7081e80595a9fd143aafdf7a7e262de415b984989fe6952a6d,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_7._October-24.XLS.1a1a8a3999.txt,1961,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/8. November-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/8. November-24.XLS,.xls,23040,5826ff94235825ecacc7f417d32db4d255d7d1e9119b159f81ae69ac40b10988,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_8._November-24.XLS.7fc7199560.txt,2699,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/9.December-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/9.December-24.XLS,.xls,46592,b883b0481915f11ae8564ae698a68ff7d6018a18a6e55845681a95985fa56860,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_9.December-24.XLS.ac71e227ea.txt,2049,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/1.Apr-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/1.Apr-24.PDF,.pdf,73128,c24e0b926058a7861c77328dde08c054e87fb762f821abdfd889191bff57f0c1,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_1.Apr-24.PDF.f31ea1a3bb.txt,1820,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/10.Jan-25.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/10.Jan-25.PDF,.pdf,75203,4ddfbc16aec7ff1f427b6f4a4c91adbde6447d3ed8c044b7795e69677ec49ac1,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_10.Jan-25.PDF.04656a7ecc.txt,3464,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/11.Feb-25.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/11.Feb-25.PDF,.pdf,74724,5f908c2fa30eec9f817bcef8b36a4b769887ace77eae370ccc47124a085df3e9,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_11.Feb-25.PDF.65e3fe67ef.txt,3133,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/12.Mar-25.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/12.Mar-25.PDF,.pdf,75846,999a9c233c0e6cbd8eea4130de9088670738e4feb941cd37d0fbc80fbc76aec1,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_12.Mar-25.PDF.0f8e63ba50.txt,3896,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/2.May-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/2.May-24.PDF,.pdf,73464,2dd909efdd2450723fb3e1948e93b919da38d20dc79505bb7d2a9a7cf728304a,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_2.May-24.PDF.b359153833.txt,2169,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/3.Jun-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/3.Jun-24.PDF,.pdf,73622,6bdfc45fb179aad180483b37537c156f058dabf8f8492c88f0f312616893f85c,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_3.Jun-24.PDF.1ec94767ca.txt,2395,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/4.Jul-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/4.Jul-24.PDF,.pdf,73409,14b1ed0f08e57f4c9b240d56f470f00f6ef6a9434b5b6c81e0544644666f8935,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_4.Jul-24.PDF.2293dab3bf.txt,2096,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/5.Aug-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/5.Aug-24.PDF,.pdf,76858,06e59325f70535172541056b2d2aa5ff2fcd3a10974624c52e051cfc14b8db5a,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_5.Aug-24.PDF.aa2fb53dbc.txt,5051,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/6.Sep-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/6.Sep-24.PDF,.pdf,75378,7341645ad292c7d15f786208ceb97d112cb3785b6dfa5e272d2929bff5bea3bc,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_6.Sep-24.PDF.15f7301a8e.txt,3504,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/7.Oct-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/7.Oct-24.PDF,.pdf,73658,052e87d46254b346c323dd436702e4172a27f476f053bae5406ce3b0cf35dc83,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_7.Oct-24.PDF.7b03b9b47c.txt,2301,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/8.Nov-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/8.Nov-24.PDF,.pdf,75238,62a010c6a8af3d6096ef0a4d998af34b07302b684102a6a21d2135d56de48e9e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_8.Nov-24.PDF.c9353db5c7.txt,3487,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/9.Dec-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/1. HDFC - 2400/Bank statements PDF/9.Dec-24.PDF,.pdf,73673,c12532cb1c8c37da88e3da58688f946d94a8bdb38e1a45b2017cea7e9c54186f,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_1._HDFC_-_2400_Bank_statements_PDF_9.Dec-24.PDF.8de73eee9d.txt,2410,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/1. Apr-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/1. Apr-24.XLS,.xls,19968,200923a60436831f3c9adaa4a1cce1cabb32d660341455419a8b4b2d0ac45e04,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_1._Apr-24.XLS.827bf0e391.txt,715,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/10.Jan-25.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/10.Jan-25.XLS,.xls,21504,98deca4778a36eb9668c6599005a732bbd3ce3604030796be17e4662129e9a49,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_10.Jan-25.XLS.af52a36f63.txt,1530,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/11.Feb-25.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/11.Feb-25.XLS,.xls,20992,91bc6d64c750af42117bb2e368d1fd9e85700e25c2cf666471c8ac36fcaac894,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_11.Feb-25.XLS.9c56d87894.txt,1282,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/12.Mar-25.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/12.Mar-25.XLS,.xls,21504,e3c57a8c2d755090d899e6aede11898046ca68fc732e92182a7e403a7328fd03,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_12.Mar-25.XLS.6c1c3828a3.txt,1447,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/2. May-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/2. May-24.XLS,.xls,20480,9d19ab04d77956fa9412148a49f41e08b527b5af7114df1188c42c326862dc8c,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_2._May-24.XLS.34f195438e.txt,1015,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/3. June-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/3. June-24.XLS,.xls,21504,0cfdb84ffc78daa1a39ce60532a9e006c5400b7b11552ef5b457149cf3eba254,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_3._June-24.XLS.f99828f258.txt,910,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/4. July-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/4. July-24.XLS,.xls,21504,0db6510512a08ec248dd48749425f11bf0f66bcd947980908ff0c158e06f700d,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_4._July-24.XLS.d45fc50ad5.txt,1489,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/5. August-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/5. August-24.XLS,.xls,21504,74e6d9e4d3c455d69b8e02c51ec15d73363af66de08bf316f730ce3d9b69bb44,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_5._August-24.XLS.aaeda6cad1.txt,1645,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/6. September-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/6. September-24.XLS,.xls,20992,8b804a5542f82bbf7428cdabf3412ade6cc24efa7f86ff02e23334e5232da6ee,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_6._September-24.XLS.aa3a1eb856.txt,1288,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/7. October-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/7. October-24.XLS,.xls,21504,400984cba9123a85d95c9d707eae3b28ea88c57ccdae7a6428368615fa767d62,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_7._October-24.XLS.5be18d0216.txt,858,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/8. November-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/8. November-24.XLS,.xls,21504,1883a8b2b8c2b2524bd2e844e12f73612b5ba924d887b884f19c427acf73252f,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_8._November-24.XLS.764645eb19.txt,1641,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/9.December-24.XLS,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/9.December-24.XLS,.xls,20992,cbbff9f8b8510c529b8ffc4a8e60f79e57eb9669de2bfa019b55e3af60e477ea,True,xlrd,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_9.December-24.XLS.0ef4aa250b.txt,1284,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/1.Apr-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/1.Apr-24.PDF,.pdf,72460,2244902c104cb66fad201ec39a37a7e8f1f19809e313c397e1fa22e0a45f69f2,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_1.Apr-24.PDF.7a983b16ff.txt,1236,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/10.Jan-25.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/10.Jan-25.PDF,.pdf,73224,97d9ac515d11f027899e851c276c311cd22c10ad39af8fb82fa5089de4c8af17,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_10.Jan-25.PDF.99cbf0edcf.txt,1927,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/11.Feb-25.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/11.Feb-25.PDF,.pdf,72972,44d200f805d841b7e444a862c9aae819a0675b6c8ff7f0edcbef47a8a839882e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_11.Feb-25.PDF.96ece12dac.txt,1707,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/12.Mar-25.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/12.Mar-25.PDF,.pdf,73092,594a90c593b4163e6456b97f11eee03c97a03899975070a49f61c722af223acc,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_12.Mar-25.PDF.ef2659601c.txt,1870,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/2.May-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/2.May-24.PDF,.pdf,72725,862aa26d775644ae52052230ff8cfdaef54efeeed221dd00417bad15fbd25701,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_2.May-24.PDF.9879492796.txt,1524,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/3.Jun-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/3.Jun-24.PDF,.pdf,72695,f44c6b0cbb72c4ae51ff613e716dbb2eaec33e6f81fb204a70b0f6321730481a,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_3.Jun-24.PDF.5f5fb4011e.txt,1398,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/4.Jul-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/4.Jul-24.PDF,.pdf,73342,d884c9c28f56894aaa0e636606cb58f81811908c4b2bb2c2faa24be65a6ceb9e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_4.Jul-24.PDF.a7ced8f183.txt,2068,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/5.Aug-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/5.Aug-24.PDF,.pdf,73291,8c1ca7b596d1952171a80d051c76f2783057a1c7261a1878fc25ddfdb84125f0,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_5.Aug-24.PDF.04d1d7ab98.txt,2052,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/6.Sep-24.PDF,Client Inputs/1. Valyx FDD Input/Assets/Bank account/FY 2024-25/2. HDFC - 4390/Pdf/6.Sep-24.PDF,.pdf,72986,8118b115fa09cbbb5dd1e77da49680bfe9d48f88548811acb04541006815aacd,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_1._Valyx_FDD_Input_Assets_Bank_account_FY_2024-25_2._HDFC_-_4390_Pdf_6.Sep-24.PDF.af05b74c89.txt,1719,ok,
